NO,Scale,Lon,Lat,Eco,flux,Observed temperature,T,LAI,SWC,SOC,MAT,TT
242,Monthly,110.27,31.57,Forest,1.078940596,23.02999338,6,7.42,0.076468483,0.74,11.9157831,4M
243,Monthly,103.38,30.33,Cropland,7.066819418,4.74999379,2,1.4475,0.069017671,2.41,16.71157247,5M
244,Monthly,126.7,45.6,Cropland,66.91392948,6.39666042,3,0.085555555,0.090367129,1.95,5.116835887,3M
245,Monthly,121.69,50.85,Forest,5.856846633,-2.025832505,1,0.340909091,0.070679108,2.09,-4.12263759,1M
246,Monthly,108.09,34.8,Cropland,3.962952327,-1.110006079,1,0.353333333,0.061393369,0.65,10.37051998,4M
247,Monthly,105.47,31.27,Cropland,126.6077865,7.444279444,3,0.622380952,0.071803373,0.75,17.37525667,5M
248,Monthly,124.98,49.45,Forest,7.089086383,2.574690809,2,0.2925,0.086466931,1.95,0.477888623,2M
249,Monthly,124.98,49.45,Forest,9.382623689,5.144993781,3,0.186666667,0.070257988,1.95,0.477888623,2M
250,Monthly,108.09,34.8,Cropland,7.925904655,-3.600006023,1,0.2975,0.069886111,0.65,10.37051998,4M
251,Monthly,103.38,30.33,Cropland,12.38722931,21.66999341,6,1.885,0.167394012,2.41,16.71157247,5M
252,Monthly,102.78,37.92,Grassland,9.138272728,11.54999364,4,0.076666667,0.079463672,1.12,10.06157262,4M
253,Monthly,117,28,Cropland,39.74894198,6.679993747,3,0.676666667,0.084015384,1.8,18.0736777,5M
254,Monthly,121.69,50.85,Forest,22.26405373,14.35974565,5,5.196136364,0.338745507,2.09,-4.12263759,1M
255,Monthly,102.97,38.57,Grassland,9.675818182,11.70999363,4,0.1175,0.120746195,0.43,9.863151571,3M
256,Monthly,102.42,37.7,Grassland,15.58881818,2.08999385,2,0.24625,0.069560524,1.2,0.650520198,2M
257,Monthly,121.69,50.85,Forest,19.06394986,7.461522656,3,2.256136364,0.142874077,2.09,-4.12263759,1M
258,Monthly,121.69,50.85,Forest,11.53138209,0.898175694,2,0.270555556,0.064264828,2.09,-4.12263759,1M
259,Monthly,121.69,50.85,Forest,18.3190565,9.18854741,3,1.576818182,0.087844739,2.09,-4.12263759,1M
260,Monthly,102.78,37.92,Grassland,12.90109091,11.20999364,4,0.170833333,0.070980733,1.12,10.06157262,4M
261,Monthly,105.47,31.27,Cropland,149.2118842,13.75999359,5,0.8175,0.075193848,0.75,17.37525667,5M
262,Monthly,124.98,49.45,Forest,15.95043576,13.01158451,5,0.3125,0.095857307,1.95,0.477888623,2M
263,Monthly,124.98,49.45,Forest,15.84620928,11.64211485,4,2.289166667,0.18304989,1.95,0.477888623,2M
264,Monthly,103.38,30.33,Cropland,15.55457454,15.07999356,5,1.575,0.067649476,2.41,16.71157247,5M
265,Monthly,102.97,38.57,Grassland,14.51372728,12.73499361,4,0.048333334,0.096388336,0.43,9.863151571,3M
266,Monthly,102.98,38.56,Forest,22.70149044,10.97999365,4,0.10875,0.104800467,0.43,9.863151571,3M
267,Monthly,102.48,38,Forest,23.80888022,9.324993688,3,0.14125,0.068188578,1.12,7.978414771,3M
268,Monthly,103.38,30.33,Cropland,20.26998698,7.44999373,3,1.4925,0.06273406,2.41,16.71157247,5M
269,Monthly,108.09,34.8,Grassland,16.55804847,-1.110006079,1,0.353333333,0.061393369,0.65,10.37051998,4M
270,Monthly,103.38,30.33,Cropland,25.59040484,18.68999348,5,1.653333333,0.075886562,2.41,16.71157247,5M
271,Monthly,116.43,28.34,Cropland,17.00221034,22.82999339,6,0.6725,0.386335211,1.24,18.82367769,5M
272,Monthly,102.97,38.57,Grassland,20.42672727,22.0949934,6,0.4975,0.095283498,0.43,9.863151571,3M
273,Monthly,115.83,28.76,Cropland,32.055468,8.959993696,3,0.876666667,0.429867268,1.24,18.94525663,5M
274,Monthly,103.38,30.33,Cropland,22.8323268,10.71999366,4,1.48,0.086176366,2.41,16.71157247,5M
275,Monthly,108.09,34.8,Grassland,20.69757851,0.949993875,2,0.235,0.066305928,0.65,10.37051998,4M
276,Monthly,109.14,36.92,Cropland,27.82211881,-2.630006045,1,0.1,0.060326152,0.65,8.256835817,3M
277,Monthly,108.09,34.8,Forest,46.82485587,-1.110006079,1,0.353333333,0.061393369,0.65,10.37051998,4M
278,Monthly,117,28,Cropland,56.23016924,20.84999343,6,1.7375,0.086983964,1.8,18.0736777,5M
279,Monthly,127.67,45.4,Forest,77.71172769,-6.053339302,1,0.448333333,0.061741578,0.74,1.334730709,2M
280,Monthly,121.69,50.85,Forest,42.15640218,15.18077868,5,5.105757576,0.451709518,2.09,-4.12263759,1M
281,Monthly,100.03,39.25,Grassland,22.411365,15.83999354,5,0.59,0.083439939,0.49,8.832625278,3M
282,Monthly,124.98,49.45,Forest,30.33711596,18.25953894,5,5.763333333,0.083170754,1.95,0.477888623,2M
283,Monthly,103.38,30.33,Cropland,34.50520996,5.719993769,3,1.433333333,0.071784079,2.41,16.71157247,5M
284,Monthly,102.78,37.92,Grassland,34.40290909,20.04999345,6,0.55375,0.084694471,1.12,10.06157262,4M
285,Monthly,102.78,37.92,Grassland,30.64009091,20.49499344,6,0.806666667,0.095755316,1.12,10.06157262,4M
286,Monthly,102.42,37.7,Grassland,24.18954546,1.464993864,2,0.131666667,0.070593387,1.2,0.650520198,2M
287,Monthly,108.09,34.8,Cropland,23.77769007,0.949993875,2,0.235,0.066305928,0.65,10.37051998,4M
288,Monthly,109.12,36.83,Forest,53.99052762,-5.220005987,1,0.0675,0.051227164,0.65,8.851572646,3M
289,Monthly,124.98,49.45,Forest,36.80067718,18.50287227,5,1.040833333,0.177053342,1.95,0.477888623,2M
290,Monthly,102.4,37.72,Forest,27.68474445,4.984993785,2,0.32375,0.069560524,1.42,3.550520133,2M
291,Monthly,102.37,37.65,Grassland,38.70327273,2.719993836,2,0.33625,0.072534386,1.13,1.254204395,2M
292,Monthly,103.38,30.33,Cropland,42.47693738,15.91999354,5,1.8575,0.072371073,2.41,16.71157247,5M
293,Monthly,102.97,38.65,Cropland,48.83333376,10.86499366,4,0,0.108546589,0.43,9.789993678,3M
294,Monthly,103.63,30.58,Forest,60.75352266,6.876660409,3,0.913333333,0.079551847,1.12,16.70420405,5M
295,Monthly,105.47,31.27,Cropland,108.2049422,6.668565176,3,0.643571429,0.069723429,0.75,17.37525667,5M
296,Monthly,108.09,34.8,Grassland,28.97656691,-3.600006023,1,0.2975,0.069886111,0.65,10.37051998,4M
297,Monthly,100.03,39.25,Grassland,1072.517321,21.38999342,6,1.135,0.079632856,0.49,8.832625278,3M
298,Monthly,121.69,50.85,Forest,39.61862467,17.4927621,5,6.199545455,0.507894743,2.09,-4.12263759,1M
299,Monthly,108.09,34.8,Forest,58.82616737,-3.600006023,1,0.2975,0.069886111,0.65,10.37051998,4M
300,Monthly,105.47,31.27,Cropland,175.0386448,12.60713647,4,0.59,0.083277882,0.75,17.37525667,5M
301,Monthly,121.5,50.91,Forest,52.75689,-0.772733359,1,0.523333333,0.057489574,0.74,-5.244742828,1M
302,Monthly,105.47,31.27,Cropland,139.0203389,9.388327019,3,0.740416667,0.069319352,0.75,17.37525667,5M
303,Monthly,105.63,34.62,Cropland,157.7470897,-3.30000603,1,0.13,0.059227571,0.65,9.213151585,3M
304,Monthly,108.06,34.26,Cropland,32.46321414,0.709993881,2,0.293333333,0.056714185,1.12,14.3142041,5M
305,Monthly,100.03,39.25,Grassland,731.6500523,24.43999335,6,1.265,0.08595258,0.49,8.832625278,3M
306,Monthly,102.42,37.72,Cropland,78.78747766,6.484993752,3,0.131666667,0.070593387,1.42,5.424730617,3M
307,Monthly,100.03,39.25,Grassland,368.1026659,23.35999337,6,0.926666667,0.080460392,0.49,8.832625278,3M
308,Monthly,112.8,28.37,Cropland,33.54479542,22.46999339,6,1.375,0.349329293,0,18.17420402,5M
309,Monthly,119.65,30.23,Forest,177.4528675,4.539993795,2,2.605,0.08069212,1.12,17.10262509,5M
310,Monthly,102.4,37.72,Forest,39.3123371,4.749993791,2,0.196666667,0.070593387,1.42,3.550520133,2M
311,Monthly,111.5,33.45,Forest,55.216908,0.114993894,2,0.29,0.067298334,1.06,13.86578306,5M
312,Monthly,118.75,37.82,Cropland,78.30476503,16.20999353,5,0.236666667,0.611326039,0.6,13.83630938,5M
313,Monthly,102.97,38.57,Grassland,47.304,22.03999341,6,0.533333334,0.125806943,0.43,9.863151571,3M
314,Monthly,108.09,34.8,Forest,70.48170574,0.949993875,2,0.235,0.066305928,0.65,10.37051998,4M
315,Monthly,103.63,30.58,Forest,58.29053716,7.933327051,3,1.0525,0.075123322,1.12,16.70420405,5M
316,Monthly,108.07,34.28,Cropland,75.5209691,3.12988019,2,0.299166667,0.062297864,1.12,14.3142041,5M
317,Monthly,125.55,44.2,Cropland,75.71148286,-4.000006014,1,0.13,0.061251887,1.95,6.371572701,3M
318,Monthly,105.47,31.27,Cropland,191.8278786,19.05999347,5,0.790555556,0.087981531,0.75,17.37525667,5M
319,Monthly,108.06,34.26,Cropland,40.57902763,0.899993876,2,0.2425,0.06053986,1.12,14.3142041,5M
320,Monthly,104.14,31.04,Cropland,40.65651383,22.2599934,6,1.9,0.322536874,1.12,17.40841456,5M
321,Monthly,124.98,49.45,Forest,44.09825092,21.16984191,6,4.943333333,0.110880776,1.95,0.477888623,2M
322,Monthly,124.15,50.42,Forest,42.03605908,3.13363019,2,0.176666667,0.062641312,0.74,-0.565269249,1M
323,Monthly,109.18,36.65,Grassland,89.60187445,8.599993704,3,0.3475,0.064496458,0.65,9.000520011,3M
324,Monthly,104.74,35.47,Cropland,70.49435484,9.189993691,3,0.113333333,0.05783701,0.65,7.363677942,3M
325,Monthly,92.02,31.44,Grassland,44.90296364,-0.1700061,1,0.083333333,0.081494831,0.7,0.158414946,2M
326,Monthly,104.74,35.47,Cropland,75.86190412,12.72999361,4,0.26,0.056959125,0.65,7.363677942,3M
327,Monthly,105.47,31.27,Forest,110.7224246,10.19399367,4,0.8175,0.070657052,0.75,17.37525667,5M
328,Monthly,117,28,Cropland,63.01669255,14.60999357,5,0.8625,0.125371799,1.8,18.0736777,5M
329,Monthly,103.63,30.58,Forest,68.12276914,3.476660485,2,0.926111111,0.066848683,1.12,16.70420405,5M
330,Monthly,103.1,32.75,Forest,245.9795192,-7.540005935,1,0.1625,0.046477539,3.02,-1.251585023,1M
331,Monthly,104.74,35.47,Cropland,107.8830144,18.00999349,5,0.5725,0.087357014,0.65,7.363677942,3M
332,Monthly,116.7,43.6,Grassland,221.6196172,13.16999361,5,0.19875,0.104534234,0.5,1.928941222,2M
333,Monthly,122.27,43.62,Cropland,56.0387279,22.85999339,6,0.4875,0.096379772,0.41,7.715783198,3M
334,Monthly,113.83,34.56,Cropland,201.8224073,1.331993867,2,0.1335,0.04683225,0.6,15.34630934,5M
335,Monthly,102.48,38,Cropland,66.10969629,9.324993688,3,0.14125,0.068188578,1.12,7.978414771,3M
336,Monthly,104.74,35.47,Cropland,91.99487014,16.89999352,5,0.44,0.063410651,0.65,7.363677942,3M
337,Monthly,102.42,37.72,Cropland,66.11026207,6.834993744,3,0.24625,0.069560524,1.42,5.424730617,3M
338,Monthly,104.74,35.47,Cropland,50.52847291,11.99999363,4,0.4875,0.108827643,0.65,7.363677942,3M
339,Monthly,108.06,34.26,Cropland,50.72383234,7.409993731,3,0.31,0.064580642,1.12,14.3142041,5M
340,Monthly,108.07,34.28,Cropland,73.07098652,7.886720993,3,0.3715,0.072247555,1.12,14.3142041,5M
341,Monthly,112,39,Grassland,67.26510773,-0.470915184,1,0.06375,0.067409103,0.51,2.869993832,2M
342,Monthly,119.58,30.32,Forest,87.2058876,0.179993892,2,0.9425,0.099495596,3.07,13.89999359,5M
343,Monthly,116.6,32.2,Cropland,78.10491653,3.379993821,2,0.318333333,0.079406001,1.12,16.40315142,5M
344,Monthly,127.78,41.85,Forest,179.7234443,4.389993798,2,0.976666667,0.066482743,0.82,2.345257002,2M
345,Monthly,111.13,31.9,Forest,251.4656351,0.349993889,2,2.415,0.061016337,1.45,11.9257831,4M
346,Monthly,104.74,35.47,Cropland,52.52608984,17.5899935,5,0.64,0.076202385,0.65,7.363677942,3M
347,Monthly,102.37,37.65,Grassland,58.0549091,2.219993847,2,0.245,0.071688425,1.13,1.254204395,2M
348,Monthly,110.2,39.5,Grassland,104.0688,10.28999367,4,0.1275,0.059638558,0.5,8.826835804,3M
349,Monthly,122.27,43.62,Grassland,56.09479826,22.85999339,6,0.4875,0.096379772,0.41,7.715783198,3M
350,Monthly,102.98,38.56,Forest,84.715318,22.03999341,6,0.533333334,0.125806943,0.43,9.863151571,3M
351,Monthly,105.47,31.27,Forest,180.8428297,16.60399353,5,0.8975,0.072915152,0.75,17.37525667,5M
352,Monthly,109.18,36.65,Grassland,89.28961128,0.29999389,2,0.14,0.059711304,0.65,9.000520011,3M
353,Monthly,116.7,43.63,Grassland,55.95468316,-6.320005962,1,0.0775,0.066654934,0.4,2.406309632,2M
354,Monthly,119.21,30.1,Forest,109.4017526,2.859993833,2,1.81375,0.069244035,1.8,14.157362,5M
355,Monthly,109.12,36.83,Forest,129.1025814,-0.970006082,1,0.15,0.051448845,0.65,8.851572646,3M
356,Monthly,83.2,44.8,Cropland,202.3951782,-0.020006103,1,0,0.117371167,0.42,9.821046309,3M
357,Monthly,125.55,44.2,Cropland,203.3720318,8.853327033,3,0.138888889,0.107038804,1.95,6.371572701,3M
358,Monthly,103.1,32.75,Forest,366.3835839,-6.500005958,1,0.1975,0.043127406,3.02,-1.251585023,1M
359,Monthly,111.53,41.47,Grassland,59.35855637,19.65999346,5,0.4775,0.077831492,1.2,4.498941164,2M
360,Monthly,115.53,38.65,Cropland,71.89861582,-0.360006095,1,0.113333333,0.047428258,0.41,13.36841465,5M
361,Monthly,108.07,34.28,Cropland,74.25357657,1.354993867,2,0.255,0.069502946,1.12,14.3142041,5M
362,Monthly,105.23,35.21,Cropland,65.00078167,17.25999351,5,0.2475,0.069727692,0.65,7.89999372,3M
363,Monthly,127.78,41.85,Forest,124.9768738,-4.758187815,1,0.865,0.05280906,0.82,2.345257002,2M
364,Monthly,108.4,34.33,Cropland,95.16123381,24.00999336,6,1.97,0.075358272,1.15,13.5536778,5M
365,Monthly,111.5,33.45,Forest,109.7146996,3.619993816,2,0.32625,0.06727976,1.06,13.86578306,5M
366,Monthly,108.09,34.8,Forest,140.4765745,4.119993804,2,0.4275,0.081564359,0.65,10.37051998,4M
367,Monthly,118.3,37.25,Forest,290.9534697,22.3199934,6,0.36125,0.064185213,0.6,14.3242041,5M
368,Monthly,108.09,34.8,Forest,157.7975433,16.73999352,5,2.7125,0.07396473,0.65,10.37051998,4M
369,Monthly,109.14,36.92,Cropland,88.62814368,4.449993797,2,0.08,0.064752288,0.65,8.256835817,3M
370,Monthly,105.47,31.27,Forest,132.5820744,6.785993745,3,0.7665,0.074185595,0.75,17.37525667,5M
371,Monthly,128.4,48.18,Forest,101.7553253,-7.650005933,1,0.785,0.042764843,1.65,0.331572836,2M
372,Monthly,105.47,31.27,Cropland,191.428997,17.4519935,5,0.7215,0.104024971,0.75,17.37525667,5M
373,Monthly,119.65,30.23,Forest,151.3076172,7.389993731,3,2.7225,0.106171399,1.12,17.10262509,5M
374,Monthly,119.39,30.19,Forest,194.6987606,4.344084708,2,0.983958333,0.066091269,1.12,16.5826251,5M
375,Monthly,103.38,30.33,Cropland,69.68400022,24.97999334,6,2.8125,0.287398577,2.41,16.71157247,5M
376,Monthly,122.37,39.65,Forest,73.64142021,12.72499362,4,0.7175,0.114475165,0.83,9.790519993,3M
377,Monthly,126.6,45.7,Cropland,84.00866115,8.536660372,3,0.085555556,0.091677795,1.95,5.209467464,3M
378,Monthly,120.58,31.58,Cropland,70.38562844,4.019993807,2,0.62,0.415629447,1.2,17.03420404,5M
379,Monthly,105.47,31.27,Cropland,119.0026639,21.94499341,6,0.8075,0.103668608,0.75,17.37525667,5M
380,Monthly,108,34.4,Cropland,82.35686127,0.734993881,2,0.375,0.059591364,1.15,13.62473043,5M
381,Monthly,107.85,35.65,Cropland,72.28122495,-3.870006017,1,0.1,0.058851473,0.65,11.05946733,4M
382,Monthly,92.02,31.44,Grassland,100.9806611,-4.485006004,1,0.0975,0.063568385,0.7,0.158414946,2M
383,Monthly,108.09,34.8,Forest,158.8342892,7.159993736,3,0.3475,0.066763937,0.65,10.37051998,4M
384,Monthly,103.38,30.33,Cropland,123.4219654,23.42999337,6,2.2275,0.169426277,2.41,16.71157247,5M
385,Monthly,103.63,30.58,Forest,97.69822537,12.60332695,4,0.8175,0.107061458,1.12,16.70420405,5M
386,Monthly,116.43,28.34,Cropland,74.3505876,24.68999334,6,1.4625,0.302209682,1.24,18.82367769,5M
387,Monthly,116.3,44.1,Grassland,75.08578255,-0.380006095,1,0.07,0.086320058,1.28,3.135256984,2M
388,Monthly,116.7,43.6,Grassland,94.30622009,2.849993833,2,0.235,0.131323904,0.5,1.928941222,2M
389,Monthly,119.21,30.1,Forest,129.9878681,3.769993812,2,2.03875,0.061760867,1.8,14.157362,5M
390,Monthly,102.48,38,Forest,85.26901288,9.564993683,3,0.098333334,0.062530743,1.12,7.978414771,3M
391,Monthly,104.42,36.03,Grassland,160.441166,-8.305005918,1,0.05875,0.063895453,0.46,4.836309578,2M
392,Monthly,118.15,27.05,Forest,460.1356111,7.141993737,3,1.9095,0.111935477,1.24,18.03262507,5M
393,Monthly,122.37,39.65,Forest,134.547858,11.11999365,4,0.28,0.090537671,0.83,9.790519993,3M
394,Monthly,119.39,30.19,Forest,333.7092216,12.10499363,4,3.4925,0.092263295,1.12,16.5826251,5M
395,Monthly,119.39,30.19,Forest,189.666702,6.195902849,3,3.263333333,0.068691932,1.12,16.5826251,5M
396,Monthly,122.27,43.62,Cropland,89.69721258,24.57999335,6,1.51,0.083757922,0.41,7.715783198,3M
397,Monthly,113.3,28.4,Forest,129.747645,8.389993709,3,1.1275,0.152093649,1.24,17.93630929,5M
398,Monthly,104.42,36.03,Grassland,132.5384286,-8.240005919,1,0.066666667,0.058122441,0.46,4.836309578,2M
399,Monthly,111.9,41.8,Grassland,177.5149981,15.10499356,5,0.12125,0.082999912,1.2,4.711572739,2M
400,Monthly,112.37,27.83,Forest,306.6000292,23.73999337,6,1.6975,0.325409293,1.24,17.98051981,5M
401,Monthly,116.3,44.1,Grassland,81.91165418,19.76999345,5,0.1475,0.104774125,1.28,3.135256984,2M
402,Monthly,111.9,41.8,Grassland,167.6271245,11.85332697,4,0.265833333,0.098241964,1.2,4.711572739,2M
403,Monthly,119.65,30.23,Forest,213.3798667,12.65999361,4,2.8925,0.099093623,1.12,17.10262509,5M
404,Monthly,113.83,34.56,Cropland,175.2463139,3.817993811,2,0.162,0.052360869,0.6,15.34630934,5M
405,Monthly,103.38,30.33,Cropland,93.22549681,21.39999342,6,2.365,0.078636646,2.41,16.71157247,5M
406,Monthly,108.09,34.8,Forest,121.4864673,11.81999363,4,1.103333333,0.072680995,0.65,10.37051998,4M
407,Monthly,105.47,31.27,Forest,189.2192213,20.07999344,6,0.884666667,0.075140927,0.75,17.37525667,5M
408,Monthly,103.63,30.58,Forest,106.7291483,12.81666027,4,1.1275,0.086441896,1.12,16.70420405,5M
409,Monthly,125.33,44.12,Cropland,392.6424764,7.809993722,3,0.275,0.124735117,1.95,6.537888487,3M
410,Monthly,108.09,34.8,Forest,127.1793723,10.96999365,4,0.7875,0.082085922,0.65,10.37051998,4M
411,Monthly,111.5,33.45,Forest,100.0161851,2.55499384,2,0.428333334,0.065589054,1.06,13.86578306,5M
412,Monthly,108.4,34.33,Cropland,97.61148547,19.82999345,5,1.585,0.125777319,1.15,13.5536778,5M
413,Monthly,127.57,45.33,Cropland,87.59008527,-7.270005941,1,0.29,0.069949374,0.74,2.748941203,2M
414,Monthly,105.47,31.27,Forest,339.8461551,22.1099934,6,0.8245,0.116276095,0.75,17.37525667,5M
415,Monthly,109.14,36.92,Cropland,167.576542,14.89999356,5,0.5475,0.069563285,0.65,8.256835817,3M
416,Monthly,108.09,34.8,Grassland,86.92970073,4.119993804,2,0.4275,0.081564359,0.65,10.37051998,4M
417,Monthly,114.34,30.03,Cropland,87.061552,7.589993727,3,0.235,NaN,0.83,17.97104613,5M
418,Monthly,111.78,33.33,Forest,87.08704243,0.939993875,2,0.22,0.055911883,0.98,14.57473041,5M
419,Monthly,113.83,34.56,Cropland,581.1828233,3.329993822,2,0.164,0.045374581,0.6,15.34630934,5M
420,Monthly,122.27,43.62,Grassland,90.83759793,24.57999335,6,1.51,0.083757922,0.41,7.715783198,3M
421,Monthly,127.53,45.38,Forest,88.73587066,-7.170005943,1,0.1675,0.06795752,0.74,2.748941203,2M
422,Monthly,105.47,31.27,Grassland,367.4306186,5.329993777,3,0.675,0.078577677,0.75,17.37525667,5M
423,Monthly,102.48,38,Forest,96.89660555,18.40999349,5,0.795,0.081834644,1.12,7.978414771,3M
424,Monthly,109.75,26.83,Forest,117.1337143,4.969993785,2,1.805,0.072847143,1.8,17.33946719,5M
425,Monthly,127.5,45.4,Forest,90.60323574,-2.690006043,1,0.3725,0.065898173,0.74,3.803678022,2M
426,Monthly,108.09,34.8,Grassland,91.06927855,10.96999365,4,0.7875,0.082085922,0.65,10.37051998,4M
427,Monthly,108.09,34.8,Cropland,91.14787964,4.119993804,2,0.4275,0.081564359,0.65,10.37051998,4M
428,Monthly,126.6,45.7,Cropland,174.2530208,6.756660412,3,0.2325,0.112592975,1.95,5.209467464,3M
429,Monthly,112,37,Cropland,92.17105218,14.02999358,5,0.17,0.064054586,0.65,10.05736209,4M
430,Monthly,102.42,37.72,Cropland,148.7257417,15.27499356,5,0.911666667,0.078082662,1.42,5.424730617,3M
431,Monthly,108.9,18.8,Forest,235.8179656,20.00999345,6,6.288333334,0.640707583,1.24,19.26894083,5M
432,Monthly,108.06,34.26,Cropland,195.7160992,14.24181176,5,0.58125,0.081883628,1.12,14.3142041,5M
433,Monthly,107.85,35.65,Cropland,125.9827085,-1.085006079,1,0.2,0.059192846,0.65,11.05946733,4M
434,Monthly,111.93,31.97,Forest,137.274442,4.563327128,2,0.9275,0.079000466,1.45,16.38630932,5M
435,Monthly,111.93,31.97,Forest,131.709221,5.969993763,3,1.165833333,0.090074278,1.45,16.38630932,5M
436,Monthly,102.97,38.65,Cropland,106.0938164,12.70999361,4,0,0.098709394,0.43,9.789993678,3M
437,Monthly,108.4,34.33,Cropland,111.9683291,8.589993704,3,0.75,0.085097872,1.15,13.5536778,5M
438,Monthly,102.4,37.72,Forest,103.5409442,13.4449936,5,1.29,0.078082662,1.42,3.550520133,2M
439,Monthly,111.59,40.85,Forest,96.46010574,-1.597278795,1,1.253333333,0.056916346,1.12,7.379467416,3M
440,Monthly,102.48,38,Forest,136.7626375,18.00999349,5,0.895,0.067249388,1.12,7.978414771,3M
441,Monthly,105.63,34.62,Grassland,225.0012868,-3.30000603,1,0.13,0.059227571,0.65,9.213151585,3M
442,Monthly,119.58,30.32,Forest,236.868648,6.199993758,3,2.3125,0.094903418,3.07,13.89999359,5M
443,Monthly,120.3,45.1,Grassland,110.2591868,3.909993809,2,0.35,0.106766634,1.37,3.199467509,2M
444,Monthly,126.7,45.6,Cropland,225.0375299,7.149993737,3,0.300833333,0.084662206,1.95,5.116835887,3M
445,Monthly,92.02,31.44,Grassland,99.58829891,-8.370005916,1,0.0525,0.054481663,0.7,0.158414946,2M
446,Monthly,112.47,35.02,Forest,168.707413,0.513327218,2,0.316944444,0.064911997,0.36,14.7078883,5M
447,Monthly,105.47,31.27,Forest,242.9497285,7.403993731,3,0.731333333,0.071721951,0.75,17.37525667,5M
448,Monthly,119.4,30.28,Forest,266.1268798,3.839993811,2,1.1575,0.05938451,3.07,16.19473038,5M
449,Monthly,83.2,44.8,Cropland,1447.139957,-2.990006037,1,0,0.119092599,0.42,9.821046309,3M
450,Monthly,109.62,34.45,Grassland,100.00441,5.409993776,3,0.363333333,0.061479982,1.12,16.27420406,5M
451,Monthly,118.15,27.05,Forest,260.5242635,12.93570789,4,2.262857143,0.098328754,1.24,18.03262507,5M
452,Monthly,127.67,45.4,Forest,292.1335378,4.760763021,2,0.591282051,0.085083984,0.74,1.334730709,2M
453,Monthly,108,34.4,Cropland,100.9056436,0.28999389,2,0.433333333,0.058447234,1.15,13.62473043,5M
454,Monthly,120.3,45.1,Grassland,261.9886176,14.56999357,5,0.4225,0.106231062,1.37,3.199467509,2M
455,Monthly,111.9,41.8,Grassland,105.5518726,5.109993782,3,0.13,0.092304811,1.2,4.711572739,2M
456,Monthly,110.2,39.5,Grassland,145.69632,15.00999356,5,0.2,0.069386173,0.5,8.826835804,3M
457,Monthly,116.3,44.1,Grassland,102.389508,6.909993742,3,0.063333333,0.088776626,1.28,3.135256984,2M
458,Monthly,108.09,34.8,Grassland,103.4877731,7.159993736,3,0.3475,0.066763937,0.65,10.37051998,4M
459,Monthly,107.85,35.65,Cropland,103.5027582,0.819993878,2,0.1525,0.062921405,0.65,11.05946733,4M
460,Monthly,102.98,38.56,Forest,104.648334,12.73499361,4,0.048333334,0.096388336,0.43,9.863151571,3M
